t,x,y,z,xh,yh,zh,fieldVal,fidLev
5.099999999999997868e+00,4.658140492621199447e-01,7.229462559519200804e-01,3.647997985406210564e-01,5.215845921102402194e-01,6.693079749701672521e-01,3.781335522675377536e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.019999999999997975e+01,6.439211828480305710e-01,5.504063774777303575e-01,7.763129763085789836e-01,6.732300112691821381e-01,5.494210404714021667e-01,7.866446482087724457e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.529999999999996163e+01,6.990039905148165422e-01,4.162386034046589578e-01,1.112852375435658292e+00,7.525178384806986420e-01,4.065992379418629232e-01,1.112584738343440849e+00,1.397937051775818007e-01,2.000000000000000000e+00
2.030000000000001847e+01,5.372566029158191148e-01,3.865101408056537124e-01,1.503409264407964852e+00,5.779755097607384151e-01,3.876415635851652719e-01,1.522647492730751617e+00,2.072232394965718358e-02,2.000000000000000000e+00
2.530000000000008953e+01,4.798902269951514921e-01,2.579280887844044301e-01,1.863040999563388311e+00,4.620716022414204094e-01,2.480491182403762596e-01,1.871842241984866817e+00,2.219902037419421020e-02,2.000000000000000000e+00
3.030000000000016058e+01,3.959506760063966069e-01,9.831426966752358776e-02,2.275445635003961797e+00,4.542425951621803515e-01,5.864405894249109102e-02,2.276771669697915890e+00,2.579745028226407833e-01,2.000000000000000000e+00
3.530000000000023164e+01,5.908365869522862468e-01,1.730865847593963114e-01,2.666304758247389994e+00,5.747655540025179421e-01,1.523523955738200764e-01,2.649760886357561684e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.030000000000030269e+01,7.915194132968302876e-01,2.570013344006630285e-01,2.973338777426744350e+00,8.407506810302973754e-01,1.612110548405356059e-01,2.999285155771275857e+00,6.322253520374292168e-03,2.000000000000000000e+00
4.530000000000037375e+01,6.789981538096355740e-01,3.990145600035492901e-01,3.391430628811718417e+00,7.220620554655078349e-01,3.710152427734828007e-01,3.383282258269271203e+00,7.294802859112027582e-02,2.000000000000000000e+00
5.030000000000044480e+01,5.953204583473189482e-01,3.733851659793001598e-01,3.786272590350351130e+00,6.554019089804734577e-01,3.527294377078908361e-01,3.762598435573089262e+00,1.127667870557426955e-01,2.000000000000000000e+00
5.530000000000051585e+01,3.326189307597235412e-01,5.780512838648079743e-01,4.141807431443798926e+00,3.939126700964625805e-01,5.540790292479723655e-01,4.137562304010995007e+00,3.537746201558285286e-02,2.000000000000000000e+00
6.030000000000058691e+01,1.523912817178399437e-01,4.862003611920936996e-01,4.475962768315692841e+00,2.074308450381171509e-01,4.009543856851738308e-01,4.495132761589359482e+00,0.000000000000000000e+00,2.000000000000000000e+00
6.540000000000055991e+01,1.953785666272187527e-01,2.683381173086750726e-01,4.856759813938900550e+00,2.638336747412931560e-01,2.321417954565691000e-01,4.873864015110907388e+00,0.000000000000000000e+00,2.000000000000000000e+00
7.050000000000027001e+01,2.215798309451796344e-01,1.991926239332147686e-01,5.249170419409317390e+00,2.439402930680138748e-01,1.853769270113931333e-01,5.246454003384152465e+00,0.000000000000000000e+00,2.000000000000000000e+00
7.559999999999998010e+01,2.685416096699244637e-01,1.421247424058045272e-01,5.683256823302491156e+00,3.263350417427647865e-01,9.755980526607173353e-02,5.668666205736872854e+00,0.000000000000000000e+00,2.000000000000000000e+00
8.069999999999969020e+01,8.546401477516349932e-01,1.188046443221998788e-01,6.020868544869273364e+00,8.970545708791222150e-01,7.151067308018806135e-02,6.027101368430479944e+00,2.522732229751868394e-01,3.000000000000000000e+00
8.579999999999940030e+01,8.500987316611057221e-01,-2.771912366806510500e-02,6.362040961185237542e+00,8.998180055470850203e-01,-4.173954284489369421e-02,6.369109885926703463e+00,0.000000000000000000e+00,3.000000000000000000e+00
9.089999999999911040e+01,7.488569993716152062e-01,2.258394169130242268e-01,6.766094859879547840e+00,8.132672729629805142e-01,2.073921759688638344e-01,6.770102741482554087e+00,1.829225006019207234e-01,3.000000000000000000e+00
9.599999999999882050e+01,8.699768963706808744e-01,6.559947711364029210e-01,7.164633382763919478e+00,9.237596672026102684e-01,6.410994779696724821e-01,7.163394427876895065e+00,1.844591792418495413e-01,3.000000000000000000e+00
1.010999999999985306e+02,1.078921906755032190e+00,1.003880666889820805e+00,7.626696651652111747e+00,1.130225441009190757e+00,8.989940489459660178e-01,7.632495999651860430e+00,1.554366840387487736e-01,3.000000000000000000e+00
1.061999999999982407e+02,1.027755549342600050e+00,1.135364828688695482e+00,7.944849000183364929e+00,1.085351434184130381e+00,1.108352498928368401e+00,7.946667405803191642e+00,0.000000000000000000e+00,3.000000000000000000e+00
