t,x,y,z,xh,yh,zh,fieldVal,fidLev
1.622999999999950660e+02,2.066957319518821112e+00,3.052449639880431942e+00,7.427679195323117156e+00,2.104995670707484390e+00,3.028695691630589604e+00,7.413955027173557255e+00,3.298056958954843410e+00,3.000000000000000000e+00
1.673999999999947761e+02,2.240815926551118498e+00,3.314121022098171832e+00,6.991083234346472608e+00,2.286872857253961833e+00,3.287900953796214054e+00,7.028510767145350613e+00,4.130404536953240502e+00,3.000000000000000000e+00
1.724999999999944862e+02,2.155274542015721551e+00,3.726788274398396883e+00,6.627727825276065410e+00,2.208621608520200397e+00,3.653198741101779223e+00,6.626428902749990080e+00,4.191793779447903212e+00,3.000000000000000000e+00
1.775999999999941963e+02,2.623171234825977027e+00,3.971517720296005027e+00,6.259448909136829720e+00,2.651857774634852394e+00,3.951592092450764149e+00,6.251797827637235905e+00,6.116184116447028529e+00,3.000000000000000000e+00
1.826999999999939064e+02,2.916013627075914716e+00,4.090097705958601004e+00,5.833807512500912118e+00,2.962451604885903311e+00,4.068715173462726042e+00,5.855919841392932312e+00,7.202412232477192866e+00,3.000000000000000000e+00
1.877999999999936165e+02,3.257222219221880710e+00,4.422818954250089973e+00,5.460892988537858983e+00,3.286978715669730100e+00,4.374747936493937672e+00,5.470487456329062859e+00,8.466466728861496094e+00,3.000000000000000000e+00
1.928999999999933266e+02,3.245305557112859507e+00,4.796749080316746294e+00,5.102573146100886525e+00,3.290526352790614339e+00,4.763412933134184790e+00,5.119144418289377718e+00,8.571123231193750414e+00,3.000000000000000000e+00
1.979999999999930367e+02,3.526397968842919894e+00,5.113936733968882820e+00,4.721303017644483901e+00,3.481330689805670175e+00,5.090991819936644625e+00,4.721104458075534360e+00,9.320119545583320786e+00,3.000000000000000000e+00
2.030999999999927468e+02,3.703207356338090950e+00,5.217441327988121991e+00,4.307990760660522334e+00,3.732285099924719241e+00,5.206644073059867317e+00,4.295638131613198851e+00,9.803733048649908355e+00,3.000000000000000000e+00
2.081999999999924569e+02,3.989928663817282395e+00,5.435559790519985057e+00,3.942885475033354847e+00,4.021574421645157216e+00,5.425669544398264321e+00,3.938822473844304728e+00,1.018392917229662942e+01,3.000000000000000000e+00
2.132999999999921670e+02,4.179502975527515929e+00,6.046415892229051181e+00,3.538850580864252748e+00,4.180885312123739261e+00,6.025727185325953528e+00,3.566881990723305140e+00,1.020918564481002733e+01,3.000000000000000000e+00
2.183999999999918771e+02,4.084058943308717993e+00,6.012379268694711065e+00,3.201070328448094582e+00,4.143245864345495910e+00,5.998936301020784789e+00,3.222118624821166843e+00,9.577300023334233359e+00,3.000000000000000000e+00
2.234999999999915872e+02,3.942395979168194842e+00,6.032071995139973275e+00,2.818258041011231008e+00,3.991315227133013011e+00,6.004970168412494758e+00,2.791628877189343161e+00,9.309305512862790621e+00,3.000000000000000000e+00
2.285999999999912973e+02,4.192578939357450629e+00,5.939880318807277959e+00,2.394232084626375379e+00,4.231413058248408632e+00,5.928191498518221358e+00,2.391625427725285302e+00,8.656444993826962531e+00,3.000000000000000000e+00
2.336999999999910074e+02,4.466702158130037681e+00,6.378144223926952350e+00,2.027778996533852407e+00,4.496513070474867035e+00,6.359505233174660432e+00,2.055705011074244748e+00,8.081450573440106311e+00,3.000000000000000000e+00
2.387999999999907175e+02,4.939622358531027047e+00,6.574879909187727911e+00,1.666002869262865227e+00,4.935879692035257449e+00,6.554029290741285152e+00,1.665424893904786652e+00,7.710209681838782636e+00,3.000000000000000000e+00
2.438999999999904276e+02,4.912272754115714513e+00,7.244642679122975437e+00,1.249080868723436932e+00,4.872140730485285509e+00,7.214501306271755787e+00,1.259060201036091620e+00,6.755661790425335766e+00,3.000000000000000000e+00
2.489999999999901377e+02,4.986440094083806507e+00,7.376030189100302614e+00,9.052782427703908175e-01,5.032535240125619147e+00,7.363146671827010437e+00,9.163125862167553759e-01,6.222951658454376478e+00,3.000000000000000000e+00
2.540999999999898478e+02,5.426590776989804965e+00,8.008215125598040274e+00,5.333343561830532487e-01,5.473434262112593096e+00,7.982643861791701489e+00,5.188358413955110882e-01,5.709779893542807905e+00,3.000000000000000000e+00
2.590999999999904162e+02,4.811456587532274121e+00,8.302715076134136396e+00,1.843892929105771794e-01,4.879092872424483751e+00,8.260071904186025549e+00,1.840496046072981617e-01,4.666886239593577734e+00,1.000000000000000000e+00
2.640999999999915531e+02,3.997052853763209068e+00,9.504835001358996394e+00,1.325086777754690692e-01,3.965669025541114667e+00,9.511934331406036947e+00,1.476383587816811060e-01,4.792645572913368568e+00,1.000000000000000000e+00
2.690999999999926899e+02,4.219851536633265177e+00,9.710395984295958627e+00,5.873473718936934596e-01,4.212233851928078643e+00,9.750454297250065849e+00,5.885820075166894316e-01,5.583320835072497879e+00,1.000000000000000000e+00
2.740999999999938268e+02,4.411880690181885001e+00,9.250649351639003370e+00,9.354211496281237270e-01,4.397646344167578825e+00,9.307167082954256543e+00,9.678473348494470718e-01,5.938947921544373898e+00,2.000000000000000000e+00
2.790999999999949637e+02,4.601283917354312081e+00,8.791673671398983814e+00,1.259907590437389979e+00,4.573884917130296657e+00,8.834765623595592032e+00,1.312603505384079217e+00,6.660503446890117196e+00,2.000000000000000000e+00
2.840999999999961005e+02,4.831383679438647327e+00,8.554306162400308722e+00,1.692022129639262573e+00,4.793886876382112305e+00,8.608748779030213072e+00,1.696378386065132249e+00,7.635290537762755569e+00,2.000000000000000000e+00
2.890999999999972374e+02,4.949668844306691184e+00,8.475277900066476633e+00,2.110310054636427513e+00,4.868914655192863705e+00,8.517045466231836670e+00,2.103838749270132702e+00,8.529140179091434959e+00,2.000000000000000000e+00
2.940999999999983743e+02,5.279016236235773540e+00,8.304785738651869309e+00,2.440206126419710131e+00,5.254880141214501421e+00,8.291532813481937936e+00,2.457310616138374204e+00,9.626047328574060202e+00,2.000000000000000000e+00
2.990999999999995111e+02,5.669445883473823500e+00,7.338537164021410319e+00,2.229623911761443367e+00,5.579164331924758358e+00,7.412280863046042612e+00,2.219507723395540477e+00,9.336585679526510972e+00,2.000000000000000000e+00
3.041000000000006480e+02,5.781975019598109000e+00,7.115504123027158734e+00,1.834998950252384242e+00,5.742328934279068875e+00,7.188102499871606099e+00,1.833797137824720869e+00,8.441020407750681187e+00,2.000000000000000000e+00
3.091000000000017849e+02,6.130507602095739195e+00,6.660373759486899026e+00,1.471131025249651225e+00,6.115835574102369776e+00,6.685497066889976026e+00,1.492800847526544628e+00,7.939993964966814310e+00,2.000000000000000000e+00
3.141000000000029218e+02,6.291673899226874589e+00,5.930135046915609109e+00,1.113492338823706795e+00,6.268130914953215616e+00,5.995105352508338648e+00,1.081222677022569689e+00,6.715836877972216179e+00,2.000000000000000000e+00
3.191000000000040586e+02,6.407380202477630071e+00,5.481132380778516833e+00,6.991248550451663046e-01,6.385450501247102117e+00,5.456923722328122395e+00,7.184870301963703909e-01,5.984514889342514188e+00,2.000000000000000000e+00
3.241000000000051955e+02,6.538176976152488606e+00,5.046770349156441959e+00,3.616240856698317852e-01,6.501682052930252809e+00,5.012738598506510712e+00,3.448985424636543673e-01,5.223340983760252243e+00,2.000000000000000000e+00
3.291000000000063324e+02,6.644725720112597322e+00,4.246106156272329457e+00,3.820761828499619900e-02,6.640029361448487322e+00,4.219288618065628604e+00,3.095029287823869088e-02,4.447977660701998737e+00,1.000000000000000000e+00
3.341000000000074692e+02,6.745308935125835959e+00,4.266901907668652960e+00,3.784705620901736012e-01,6.737552847597439332e+00,4.181128416851455754e+00,3.759900964747323049e-01,5.034065615388844783e+00,1.000000000000000000e+00
3.391000000000086061e+02,6.786953289539140677e+00,4.494822015577100593e+00,7.841454425022290620e-01,6.747515271994094732e+00,4.479319621829958464e+00,7.741104120097518360e-01,5.924524153610693844e+00,1.000000000000000000e+00
3.441000000000097430e+02,6.886806396075781933e+00,4.566711095994490321e+00,1.170223916226306615e+00,6.863862617296490498e+00,4.579184268210523712e+00,1.181524902365348906e+00,6.357239046961842277e+00,2.000000000000000000e+00
3.491000000000108798e+02,6.779671478443630939e+00,4.217995628448974799e+00,1.496708377189732708e+00,6.759904966198934773e+00,4.235746541056813363e+00,1.499044951122347147e+00,7.080881476172002031e+00,2.000000000000000000e+00
3.541000000000120167e+02,6.833991374845163946e+00,4.435278517917460306e+00,1.934786192591494869e+00,6.840895757322823734e+00,4.404320210769742339e+00,1.931121069258445289e+00,7.972139165778082237e+00,2.000000000000000000e+00
3.591000000000131536e+02,6.721292334363671017e+00,4.493456590817648255e+00,2.274156429586645434e+00,6.724131892455809556e+00,4.494085951886850339e+00,2.278780669265272341e+00,8.718027346824470669e+00,2.000000000000000000e+00
3.641000000000142904e+02,6.879142171483128898e+00,4.426920856889588585e+00,2.638409042625683210e+00,6.854736821293250237e+00,4.443035173769262158e+00,2.637205931303132189e+00,9.270097373709299760e+00,2.000000000000000000e+00
3.691000000000154273e+02,6.983287616355133842e+00,4.363148682750165541e+00,3.050809172730930108e+00,6.884708421047029070e+00,4.374191748607525909e+00,3.026416935271460051e+00,9.719742160310300250e+00,2.000000000000000000e+00
3.741000000000165642e+02,6.656766923739087183e+00,4.379424896638635545e+00,3.406450044887358697e+00,6.652753264053701265e+00,4.394086488039678606e+00,3.393299199251231357e+00,1.081401336196370266e+01,2.000000000000000000e+00
3.791000000000177010e+02,6.626702190151226191e+00,4.514693110982806346e+00,3.783094332082967082e+00,6.595985403004682723e+00,4.531259506802987502e+00,3.786015851160741796e+00,1.161914776172876351e+01,2.000000000000000000e+00
3.841000000000188379e+02,6.796196374809491125e+00,4.840108914687534458e+00,4.169674779655169417e+00,6.784334927695564232e+00,4.841605219219315970e+00,4.165664028311711675e+00,1.166321752021353220e+01,2.000000000000000000e+00
3.891000000000199748e+02,6.717435874683141073e+00,5.010708908488750168e+00,4.522435135451801536e+00,6.694698155044479293e+00,5.033973942910741073e+00,4.503738176656918668e+00,1.228881016845911667e+01,2.000000000000000000e+00
3.941000000000211116e+02,6.782869022345002108e+00,4.776056062278666303e+00,4.883026332034403616e+00,6.722767456920507811e+00,4.785961974564552968e+00,4.882233107520670856e+00,1.263252637894596653e+01,2.000000000000000000e+00
3.991000000000222485e+02,6.658524670409580182e+00,4.706544884284259211e+00,5.281075506147720589e+00,6.655224115306015875e+00,4.701934271214867955e+00,5.284036185701666888e+00,1.313306698157201069e+01,2.000000000000000000e+00
4.041000000000233854e+02,6.822636150103510211e+00,4.555008232129672763e+00,5.623482266844233024e+00,6.809202335406556728e+00,4.566024185934713486e+00,5.631217899162873408e+00,1.291766642995091807e+01,2.000000000000000000e+00
4.091000000000245223e+02,6.890714571673244748e+00,4.805723258202649006e+00,5.987516545983865512e+00,6.850851024848592097e+00,4.809060505355591708e+00,5.993560872949842633e+00,1.320684273448150847e+01,3.000000000000000000e+00
4.141000000000256591e+02,6.727357233944319503e+00,4.839262160331048612e+00,6.365671306921843353e+00,6.730842936961337841e+00,4.841724398815412833e+00,6.370861277358584651e+00,1.324435962670063560e+01,3.000000000000000000e+00
4.191000000000267960e+02,6.862145176712867389e+00,4.872800311372478710e+00,6.760332158219039655e+00,6.845552156367258334e+00,4.795402451271564281e+00,6.774537948712207047e+00,1.296324636201640601e+01,3.000000000000000000e+00
4.241000000000279329e+02,6.914951151794731743e+00,4.959161996364817249e+00,6.490236060780092409e+00,6.915194414863220729e+00,4.930033354012245184e+00,6.502076118743753241e+00,1.330302909593202187e+01,3.000000000000000000e+00
4.291000000000290697e+02,7.038891532163293441e+00,4.500017139811956390e+00,5.991943630330051285e+00,7.031190578014218318e+00,4.511933633554183309e+00,5.987507334187319508e+00,1.268814804647884387e+01,3.000000000000000000e+00
4.341000000000302066e+02,7.055425561165833415e+00,4.706105124980341614e+00,5.457825191247729357e+00,7.041213164231495014e+00,4.718325835601892670e+00,5.456771554070385832e+00,1.264404853311499011e+01,3.000000000000000000e+00
4.391000000000313435e+02,6.996552814091407058e+00,4.902426048642494649e+00,5.022830458922433294e+00,6.983975833344848283e+00,4.918133082465887540e+00,5.032448118834911277e+00,1.206473612903263160e+01,3.000000000000000000e+00
4.441000000000324803e+02,7.350021555866213419e+00,4.811348282860773651e+00,4.512684564566045609e+00,7.235216959428741212e+00,4.795783148634257920e+00,4.504666028962436286e+00,1.069379887939474116e+01,3.000000000000000000e+00
4.491000000000336172e+02,7.134464391207703926e+00,4.499379511872346527e+00,3.982062419741031700e+00,7.115062705119982844e+00,4.514494991078051633e+00,4.011311702561858539e+00,1.069910428845427397e+01,3.000000000000000000e+00
4.541000000000347541e+02,6.824247268978385073e+00,4.720887195910788314e+00,3.506713831123062786e+00,6.803765565175350361e+00,4.739183115186873074e+00,3.492626116147338866e+00,1.086705764135518848e+01,3.000000000000000000e+00
4.591000000000358909e+02,6.779240762285584587e+00,4.877404236976416563e+00,3.026751366875481519e+00,6.767837978707938795e+00,4.877441978417389024e+00,3.028239051225630085e+00,1.024686964736117645e+01,3.000000000000000000e+00
4.641000000000370278e+02,6.766406382425573796e+00,4.929356656805470749e+00,2.517231007627486417e+00,6.716040228576303228e+00,4.935845598541146906e+00,2.514437967104505844e+00,9.199349270452072957e+00,3.000000000000000000e+00
4.691000000000381647e+02,6.782955609097726324e+00,5.166430304087093361e+00,2.046920544010886633e+00,6.766007246287179200e+00,5.171894625810206314e+00,2.039789792610618768e+00,8.466169942132500736e+00,3.000000000000000000e+00
4.741000000000393015e+02,6.980201894290502196e+00,6.090248166498003712e+00,1.704771532608395423e+00,6.964284324370848545e+00,6.085759462464649161e+00,1.667932302794491672e+00,7.592252696582192151e+00,3.000000000000000000e+00
4.791000000000404384e+02,6.846736478342093868e+00,6.812585181887426344e+00,1.277354332805282322e+00,6.828728178844942320e+00,6.813326850715734295e+00,1.300348003803634356e+00,6.774123763065401427e+00,3.000000000000000000e+00
4.841000000000415753e+02,6.826414099961385595e+00,7.374263595130759796e+00,8.636940553207601567e-01,6.819363972907802385e+00,7.369571760922020154e+00,8.723031756279676641e-01,6.359242997219890725e+00,3.000000000000000000e+00
4.891000000000427121e+02,6.802408059743894952e+00,7.846364311721301554e+00,5.703007310258114693e-01,6.808063318434490974e+00,7.843694434785629888e+00,5.461811448008118131e-01,5.528947636029506008e+00,3.000000000000000000e+00
4.941000000000438490e+02,6.730881894886938888e+00,7.921981879905561463e+00,1.777401650763857643e-01,6.825461264023964247e+00,7.998192120844625386e+00,1.740539195321726962e-01,5.073081263468516511e+00,1.000000000000000000e+00
4.991000000000449859e+02,6.783445852453361624e+00,8.903563556644485288e+00,2.036403957873243395e-03,6.791011389647418461e+00,8.901614858167864242e+00,-1.093978309463537919e-03,4.639755358377693817e+00,1.000000000000000000e+00
5.041000000000461228e+02,6.556671923838932159e+00,8.609655100648083703e+00,4.055738812147647865e-01,6.585254125488216204e+00,8.627294303849661006e+00,3.904164419341872860e-01,5.388130497963464549e+00,1.000000000000000000e+00
5.091000000000472596e+02,6.702514158325344695e+00,8.610637491815559486e+00,7.766561509443602462e-01,6.702305024586985738e+00,8.630941505343814768e+00,7.711205121112016947e-01,5.971676544411263166e+00,1.000000000000000000e+00
5.141000000000483396e+02,6.616989137953634526e+00,8.595059254096312884e+00,1.231497877075516945e+00,6.619650975810015936e+00,8.627925311929475427e+00,1.230733050600379741e+00,7.036823053651982462e+00,2.000000000000000000e+00
5.191000000000494765e+02,6.473282154943463595e+00,8.493472352298031325e+00,1.733357587585279358e+00,6.477303500510152467e+00,8.527777442737384916e+00,1.722948521761118679e+00,8.157591960434407596e+00,2.000000000000000000e+00
5.241000000000506134e+02,6.316875256147315376e+00,8.632519204792993506e+00,2.144900271096283451e+00,6.300676918108929492e+00,8.598204887315876732e+00,2.134644719093967247e+00,9.268972511013744864e+00,2.000000000000000000e+00
5.291000000000517502e+02,6.524025868833576602e+00,8.365375435259952752e+00,2.680484853592330463e+00,6.454571416705125131e+00,8.385318731757131161e+00,2.691428423175477036e+00,1.014503728885846989e+01,2.000000000000000000e+00
5.341000000000528871e+02,6.457242588778915326e+00,8.306676146894146129e+00,3.179194353115067706e+00,6.483509557039620397e+00,8.283295988695336121e+00,3.182353669805793928e+00,1.102934191303349820e+01,2.000000000000000000e+00
5.391000000000540240e+02,6.737186768563153016e+00,8.364497321038232514e+00,3.664103100925496292e+00,6.737420158072668031e+00,8.384048226201523235e+00,3.659196032122119302e+00,1.114999293379963596e+01,2.000000000000000000e+00
5.441000000000551609e+02,6.995800795778803760e+00,8.242126757828986072e+00,4.176918440671254729e+00,7.003597230061219925e+00,8.256890151000533251e+00,4.163040577383450902e+00,1.135222114878720134e+01,2.000000000000000000e+00
5.491000000000562977e+02,6.749962814234411468e+00,8.015017104637754741e+00,4.648295670271616054e+00,6.746190085104633027e+00,8.049565892128152100e+00,4.648608696557919195e+00,1.252876314999426910e+01,2.000000000000000000e+00
5.541000000000574346e+02,6.900482347983265541e+00,8.148160898456362489e+00,5.200784408261045044e+00,6.892671066309083550e+00,8.172161913411216005e+00,5.206629896540571956e+00,1.268425774093909730e+01,2.000000000000000000e+00
5.591000000000585715e+02,6.822730429034346677e+00,8.275585554202065097e+00,5.676645581148724418e+00,6.782501940822748487e+00,8.275204496336929338e+00,5.683023828242259157e+00,1.318650182670882387e+01,2.000000000000000000e+00
5.641000000000597083e+02,6.695609676723704773e+00,8.463580451503091240e+00,6.241527305642986967e+00,6.685517618850434829e+00,8.492890848120877578e+00,6.228049836006436024e+00,1.363676263798997290e+01,2.000000000000000000e+00
5.691000000000608452e+02,6.714624498234377903e+00,8.262290314601356656e+00,6.692517794681516641e+00,6.735827726787719349e+00,8.256158870798854466e+00,6.679550451556207413e+00,1.345895541494094871e+01,2.000000000000000000e+00
5.741000000000619821e+02,6.677369882256778411e+00,8.100318110042403319e+00,6.357206488318997373e+00,6.704873422952511319e+00,8.115633924791005427e+00,6.362154038279291157e+00,1.358008011550955807e+01,2.000000000000000000e+00
5.791000000000631189e+02,6.990108491408833835e+00,7.958287388084412051e+00,6.005965155512317466e+00,6.972471158940123814e+00,8.001235437837078024e+00,6.003891361895834500e+00,1.295425590861513854e+01,3.000000000000000000e+00
5.841000000000642558e+02,7.093177827753872400e+00,7.950263334955794292e+00,5.561471773561403431e+00,7.101179786310672704e+00,7.976398063195101251e+00,5.597112735723444921e+00,1.251608723999097705e+01,3.000000000000000000e+00
5.891000000000653927e+02,7.120921272713832018e+00,7.340580992683690909e+00,5.250602873570507256e+00,7.129302113741588620e+00,7.367446282245845524e+00,5.247050903035632707e+00,1.209501616300505411e+01,3.000000000000000000e+00
5.941000000000665295e+02,7.096253343586850448e+00,7.001166623952509660e+00,4.821270566450650996e+00,7.113089301867687730e+00,7.024245045310060220e+00,4.842431909955538849e+00,1.196967079141792745e+01,3.000000000000000000e+00
5.991000000000676664e+02,7.027915375426475819e+00,6.877906248608649520e+00,4.472005381885529651e+00,6.989139801296040844e+00,6.913604136471167116e+00,4.477652026629902693e+00,1.157670758189515503e+01,3.000000000000000000e+00
6.041000000000688033e+02,7.008324594590625622e+00,6.987928907615631680e+00,4.105553683641423035e+00,7.022737979192252844e+00,7.001214807234856785e+00,4.088613344141901251e+00,1.132107862066508019e+01,3.000000000000000000e+00
6.091000000000699401e+02,6.872461829031339953e+00,6.782135863454813673e+00,3.664420811676784240e+00,6.840483279209378153e+00,6.816764708188928878e+00,3.680460287037241596e+00,1.073852574580913100e+01,3.000000000000000000e+00
6.141000000000710770e+02,6.968743935479134954e+00,6.512159175711901504e+00,3.311199075848775042e+00,6.882931046093665017e+00,6.535396565367241450e+00,3.333950347936065928e+00,1.035857283286856578e+01,3.000000000000000000e+00
6.191000000000722139e+02,7.137140209735577834e+00,6.132619440106434894e+00,2.962062990402077212e+00,7.141646466974089336e+00,6.158546973709502659e+00,2.968566868486925969e+00,9.144658186140087963e+00,3.000000000000000000e+00
6.241000000000733507e+02,7.265753359126254196e+00,5.893217843309074944e+00,2.574422088148238252e+00,7.284944542369965248e+00,5.909108690163244582e+00,2.557608314739622912e+00,8.512219801976009137e+00,3.000000000000000000e+00
6.291000000000744876e+02,7.515380371080348176e+00,5.520141034522347390e+00,2.181349293445837834e+00,7.528326608613213899e+00,5.535503577949826948e+00,2.210961011041050472e+00,7.039011446876695111e+00,3.000000000000000000e+00
6.341000000000756245e+02,7.618529022758059099e+00,5.445091220357374695e+00,1.874813232310089672e+00,7.633566605846679565e+00,5.445494597428889527e+00,1.875121553932630691e+00,6.220879037604829520e+00,3.000000000000000000e+00
6.391000000000767614e+02,7.839679594300070775e+00,5.301480495620019440e+00,1.494932740276292416e+00,7.806969059538984013e+00,5.330171098352702863e+00,1.495485656899292470e+00,5.426755636941321903e+00,3.000000000000000000e+00
6.441000000000778982e+02,7.761736973130205719e+00,5.067951799294733384e+00,1.070252752804480068e+00,7.773420847873558692e+00,5.089166127323443867e+00,1.098532641590205916e+00,4.960229969864900390e+00,3.000000000000000000e+00
6.491000000000790351e+02,7.905351669416611493e+00,4.884676573998532056e+00,7.324443604867642010e-01,7.904478803941707987e+00,4.911521283555014605e+00,7.089162541294873332e-01,4.102455051190826651e+00,3.000000000000000000e+00
