t,x,y,z,xh,yh,zh,fieldVal,fidLev
5.099999999999997868e+00,4.658140492621199447e-01,7.229462559519200804e-01,3.647997985406210564e-01,5.608917088177609589e-01,6.530672641603074702e-01,3.689274433772770090e-01,3.338847451114941578e-02,1.000000000000000000e+00
1.019999999999997975e+01,6.439211828480305710e-01,5.504063774777303575e-01,7.763129763085789836e-01,6.950567961873106437e-01,6.052439319317881594e-01,7.756087791698695888e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.529999999999996163e+01,6.990039905148165422e-01,4.162386034046589578e-01,1.112852375435658292e+00,9.169813134219946260e-01,3.624248471637154800e-01,1.132662986304559638e+00,4.481899626418994753e-02,2.000000000000000000e+00
2.030000000000001847e+01,5.372566029158191148e-01,3.865101408056537124e-01,1.503409264407964852e+00,7.339389699465860284e-01,2.598231699299042852e-01,1.506305206815923947e+00,2.993810399806839939e-02,2.000000000000000000e+00
2.530000000000008953e+01,4.798902269951514921e-01,2.579280887844044301e-01,1.863040999563388311e+00,5.379438274471057824e-01,1.411503235043705673e-01,1.884544037501446612e+00,0.000000000000000000e+00,2.000000000000000000e+00
3.030000000000016058e+01,3.959506760063966069e-01,9.831426966752358776e-02,2.275445635003961797e+00,3.791129848854964957e-01,-1.106983528504719427e-01,2.261993329062061076e+00,1.639113465869183883e-01,2.000000000000000000e+00
3.530000000000023164e+01,5.908365869522862468e-01,1.730865847593963114e-01,2.666304758247389994e+00,5.358140719562554111e-01,4.896156816333090828e-02,2.633600078286540302e+00,1.299180822407162983e-01,2.000000000000000000e+00
4.030000000000030269e+01,7.915194132968302876e-01,2.570013344006630285e-01,2.973338777426744350e+00,8.476415037469896552e-01,3.992702961803736017e-02,3.001807300220895147e+00,2.107914987976861609e-01,2.000000000000000000e+00
4.530000000000037375e+01,6.789981538096355740e-01,3.990145600035492901e-01,3.391430628811718417e+00,6.874216194715899730e-01,1.406424702338345267e-01,3.367849245751084020e+00,9.197035576940257307e-02,2.000000000000000000e+00
5.030000000000044480e+01,5.953204583473189482e-01,3.733851659793001598e-01,3.786272590350351130e+00,6.472034824317423052e-01,6.196167180174266126e-02,3.758847524365412252e+00,1.582217764424259376e-01,2.000000000000000000e+00
5.530000000000051585e+01,3.326189307597235412e-01,5.780512838648079743e-01,4.141807431443798926e+00,3.261954847499182741e-01,3.910406332015941011e-01,4.148768340014445499e+00,0.000000000000000000e+00,2.000000000000000000e+00
6.030000000000058691e+01,1.523912817178399437e-01,4.862003611920936996e-01,4.475962768315692841e+00,1.245803904635468945e-01,1.890766969486558924e-01,4.489554243982588844e+00,0.000000000000000000e+00,2.000000000000000000e+00
6.540000000000055991e+01,1.953785666272187527e-01,2.683381173086750726e-01,4.856759813938900550e+00,8.710156652296507929e-02,7.851195907239166827e-02,4.882890686301665006e+00,0.000000000000000000e+00,2.000000000000000000e+00
7.050000000000027001e+01,2.215798309451796344e-01,1.991926239332147686e-01,5.249170419409317390e+00,4.797845623697598316e-02,-2.880915930476525555e-02,5.252770245603231913e+00,0.000000000000000000e+00,2.000000000000000000e+00
7.559999999999998010e+01,2.685416096699244637e-01,1.421247424058045272e-01,5.683256823302491156e+00,1.230630248584149190e-02,-8.477453779788410304e-02,5.668067175679075476e+00,1.451288692708153083e-01,2.000000000000000000e+00
8.069999999999969020e+01,8.546401477516349932e-01,1.188046443221998788e-01,6.020868544869273364e+00,4.423640669761850774e-01,-1.449189758167205855e-01,6.007623938224240234e+00,1.261283995909302513e-01,3.000000000000000000e+00
8.579999999999940030e+01,8.500987316611057221e-01,-2.771912366806510500e-02,6.362040961185237542e+00,4.845789819506894913e-01,-2.008075125534498628e-01,6.374660527363451124e+00,1.120971641707170161e-02,3.000000000000000000e+00
9.089999999999911040e+01,7.488569993716152062e-01,2.258394169130242268e-01,6.766094859879547840e+00,2.039937333452799262e-01,8.020500267466858235e-02,6.774790978617375892e+00,0.000000000000000000e+00,3.000000000000000000e+00
9.599999999999882050e+01,8.699768963706808744e-01,6.559947711364029210e-01,7.164633382763919478e+00,4.387586381491901388e-01,3.928167647324770639e-01,7.167268913897387073e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.010999999999985306e+02,1.078921906755032190e+00,1.003880666889820805e+00,7.626696651652111747e+00,6.594549044865646303e-01,6.945280233891851784e-01,7.641386458961633821e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.061999999999982407e+02,1.027755549342600050e+00,1.135364828688695482e+00,7.944849000183364929e+00,6.827900059563326574e-01,8.854458170299978059e-01,7.958056258085247414e+00,2.751428155150189778e-02,3.000000000000000000e+00
1.112999999999979508e+02,1.084848914177170665e+00,1.145313144815408801e+00,8.330831723705463432e+00,6.615199708146765056e-01,8.545313897462751829e-01,8.323160179449224927e+00,9.903209652232167204e-02,3.000000000000000000e+00
1.163999999999976609e+02,1.013318236663254934e+00,1.027328023844871208e+00,8.737617708026002461e+00,7.106062924295110106e-01,6.844723362002649303e-01,8.744322053194832023e+00,1.167749342766749923e-02,3.000000000000000000e+00
1.214999999999973710e+02,9.206487064508037665e-01,9.525069414314943916e-01,9.095185817940247830e+00,5.374426976008749302e-01,6.780124793101326430e-01,9.096798532689135186e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.265999999999970811e+02,9.550292293976705427e-01,9.362919512264734623e-01,9.501020549506838719e+00,5.463543361815534904e-01,7.494460431448823901e-01,9.528134615864443546e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.316999999999968054e+02,1.090270987347568665e+00,9.747343545831441691e-01,9.691366702324572202e+00,4.492264715433522126e-01,8.345533352178806652e-01,9.687015042925491315e+00,1.245586679944921289e-02,3.000000000000000000e+00
1.367999999999965155e+02,1.374866907288473827e+00,1.256653054226210875e+00,9.314416728816564017e+00,7.841881530808905154e-01,1.026079031240206385e+00,9.322173822989118008e+00,3.537881956491245594e-02,3.000000000000000000e+00
1.418999999999962256e+02,1.579586355983330970e+00,1.428900358765176959e+00,8.956632543298983506e+00,1.053990832150697443e+00,1.193930162252457183e+00,8.954733508600147829e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.469999999999959357e+02,1.766204730496131914e+00,1.744275760612951087e+00,8.542240265627693674e+00,1.261357924603604408e+00,1.595893688564291590e+00,8.565707574765266230e+00,6.368365012939836145e-02,3.000000000000000000e+00
1.520999999999956458e+02,1.990638405466626182e+00,2.475311156702561632e+00,8.221430644247776698e+00,1.469051767394986330e+00,2.302300864095238264e+00,8.228789465849231988e+00,9.552345686281817072e-02,3.000000000000000000e+00
1.571999999999953559e+02,1.888283729640946040e+00,2.980283330820345356e+00,7.794863775853774435e+00,1.342521287478732450e+00,2.718784071944892133e+00,7.789064624551521376e+00,8.321884618031735736e-02,3.000000000000000000e+00
1.622999999999950660e+02,2.066957319518821112e+00,3.052449639880431942e+00,7.427679195323117156e+00,1.436142667119431948e+00,2.705848758043838398e+00,7.420349332404883036e+00,2.053864103547233810e-01,3.000000000000000000e+00
1.673999999999947761e+02,2.240815926551118498e+00,3.314121022098171832e+00,6.991083234346472608e+00,1.442812038915022521e+00,2.929724521744438537e+00,7.027356009442434548e+00,1.031355797309576328e-01,3.000000000000000000e+00
1.724999999999944862e+02,2.155274542015721551e+00,3.726788274398396883e+00,6.627727825276065410e+00,1.256915172222152099e+00,3.339326153270284259e+00,6.623035171593750547e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.775999999999941963e+02,2.623171234825977027e+00,3.971517720296005027e+00,6.259448909136829720e+00,1.622953763163478946e+00,3.667728472391178496e+00,6.279509024665090422e+00,8.798900478657661894e-02,3.000000000000000000e+00
1.826999999999939064e+02,2.916013627075914716e+00,4.090097705958601004e+00,5.833807512500912118e+00,1.838026267698129379e+00,3.826109628395572226e+00,5.847824939117155729e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.877999999999936165e+02,3.257222219221880710e+00,4.422818954250089973e+00,5.460892988537858983e+00,2.278802211819025203e+00,4.118754867952643117e+00,5.472241794579217888e+00,1.793002551627008445e-01,3.000000000000000000e+00
1.928999999999933266e+02,3.245305557112859507e+00,4.796749080316746294e+00,5.102573146100886525e+00,2.311669125168845262e+00,4.430317046172340234e+00,5.119151989864852759e+00,2.766698254225962716e-01,3.000000000000000000e+00
1.979999999999930367e+02,3.526397968842919894e+00,5.113936733968882820e+00,4.721303017644483901e+00,2.495329335399311343e+00,4.862879475217214420e+00,4.725982650040073452e+00,3.916471638583504111e-01,3.000000000000000000e+00
2.030999999999927468e+02,3.703207356338090950e+00,5.217441327988121991e+00,4.307990760660522334e+00,2.766538835380849104e+00,4.997546875180361781e+00,4.324815824521209606e+00,7.883798271962287885e-01,3.000000000000000000e+00
