t,x,y,z,xh,yh,zh,fieldVal,fidLev
1.622999999999950660e+02,2.066957319518821112e+00,3.052449639880431942e+00,7.427679195323117156e+00,2.101357120984189475e+00,3.023308651786191792e+00,7.419430504872610577e+00,4.395015875596977040e+00,3.000000000000000000e+00
1.673999999999947761e+02,2.240815926551118498e+00,3.314121022098171832e+00,6.991083234346472608e+00,2.283234307530666918e+00,3.282513913951816242e+00,7.030432026169616044e+00,4.786595178960048713e+00,3.000000000000000000e+00
1.724999999999944862e+02,2.155274542015721551e+00,3.726788274398396883e+00,6.627727825276065410e+00,2.204983058796905482e+00,3.647811701257381412e+00,6.620343180354952395e+00,5.362860461210539498e+00,3.000000000000000000e+00
1.775999999999941963e+02,2.623171234825977027e+00,3.971517720296005027e+00,6.259448909136829720e+00,2.648219224911557479e+00,3.946205052606366337e+00,6.252842055424953749e+00,5.665954376985745888e+00,3.000000000000000000e+00
1.826999999999939064e+02,2.916013627075914716e+00,4.090097705958601004e+00,5.833807512500912118e+00,2.958813055162608396e+00,4.063328133618328231e+00,5.853476910962133850e+00,5.930578693928220346e+00,3.000000000000000000e+00
1.877999999999936165e+02,3.257222219221880710e+00,4.422818954250089973e+00,5.460892988537858983e+00,3.283340165946435185e+00,4.369360896649539860e+00,5.463451401063618817e+00,6.073232353552216800e+00,3.000000000000000000e+00
1.928999999999933266e+02,3.245305557112859507e+00,4.796749080316746294e+00,5.102573146100886525e+00,3.286887803067319425e+00,4.758025893289786978e+00,5.120962266752583147e+00,6.453125814788046810e+00,3.000000000000000000e+00
1.979999999999930367e+02,3.526397968842919894e+00,5.113936733968882820e+00,4.721303017644483901e+00,3.477692140082375261e+00,5.085604780092246813e+00,4.721611918199180025e+00,6.666564836887705958e+00,3.000000000000000000e+00
2.030999999999927468e+02,3.703207356338090950e+00,5.217441327988121991e+00,4.307990760660522334e+00,3.728646550201424326e+00,5.201257033215469505e+00,4.297256824631744188e+00,7.014325854475425892e+00,3.000000000000000000e+00
2.081999999999924569e+02,3.989928663817282395e+00,5.435559790519985057e+00,3.942885475033354847e+00,4.017935871921862301e+00,5.420282504553866509e+00,3.953023915565249791e+00,6.925000444816511447e+00,3.000000000000000000e+00
2.132999999999921670e+02,4.179502975527515929e+00,6.046415892229051181e+00,3.538850580864252748e+00,4.177246762400444346e+00,6.020340145481555716e+00,3.555208238260004538e+00,7.181435850031890666e+00,3.000000000000000000e+00
2.183999999999918771e+02,4.084058943308717993e+00,6.012379268694711065e+00,3.201070328448094582e+00,4.139607314622200995e+00,5.993549261176386089e+00,3.216346198803659018e+00,6.781641919030859000e+00,3.000000000000000000e+00
2.234999999999915872e+02,3.942395979168194842e+00,6.032071995139973275e+00,2.818258041011231008e+00,3.987676677409718096e+00,5.999583128568096058e+00,2.791728207602856227e+00,7.120991147236472862e+00,3.000000000000000000e+00
2.285999999999912973e+02,4.192578939357450629e+00,5.939880318807277959e+00,2.394232084626375379e+00,4.227774508525113717e+00,5.922804458673822658e+00,2.401210991636227199e+00,7.109755295721448931e+00,3.000000000000000000e+00
