t,x,y,z,xh,yh,zh,fieldVal,fidLev
5.099999999999997868e+00,4.658140492621199447e-01,7.229462559519200804e-01,3.647997985406210564e-01,4.395527032295569181e-01,6.712392436573896282e-01,3.278226691570795270e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.019999999999997975e+01,6.439211828480305710e-01,5.504063774777303575e-01,7.763129763085789836e-01,4.426761959107099464e-01,4.037441986367941715e-01,7.538654773150333943e-01,7.472870318777409537e-02,1.000000000000000000e+00
1.529999999999996163e+01,6.990039905148165422e-01,4.162386034046589578e-01,1.112852375435658292e+00,2.551073919037157300e-01,7.078363802647888448e-02,1.117452960594129463e+00,2.560487263490975399e-02,2.000000000000000000e+00
2.030000000000001847e+01,5.372566029158191148e-01,3.865101408056537124e-01,1.503409264407964852e+00,-2.701657293899238643e-02,1.687304709939652092e-01,1.509719500032806083e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.530000000000008953e+01,4.798902269951514921e-01,2.579280887844044301e-01,1.863040999563388311e+00,-3.009443722891294026e-01,1.793486580399873964e-01,1.855218259965333072e+00,5.243777355625549308e-02,2.000000000000000000e+00
3.030000000000016058e+01,3.959506760063966069e-01,9.831426966752358776e-02,2.275445635003961797e+00,-3.354847377600979064e-01,5.102714782550413219e-02,2.275482281767458481e+00,0.000000000000000000e+00,2.000000000000000000e+00
3.530000000000023164e+01,5.908365869522862468e-01,1.730865847593963114e-01,2.666304758247389994e+00,-2.385815082305918211e-01,3.096890603547237664e-01,2.644856450554583738e+00,1.580755394188195495e-01,2.000000000000000000e+00
4.030000000000030269e+01,7.915194132968302876e-01,2.570013344006630285e-01,2.973338777426744350e+00,-5.571906846354948012e-02,2.548058525180439404e-01,3.005604438186729954e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.530000000000037375e+01,6.789981538096355740e-01,3.990145600035492901e-01,3.391430628811718417e+00,-2.278519837169303841e-01,5.796542126531180061e-01,3.392194428347723001e+00,5.934779798847282517e-02,2.000000000000000000e+00
5.030000000000044480e+01,5.953204583473189482e-01,3.733851659793001598e-01,3.786272590350351130e+00,-5.345175432332869292e-01,6.663039082485917586e-01,3.757921163219740013e+00,2.934353998342662528e-01,2.000000000000000000e+00
5.530000000000051585e+01,3.326189307597235412e-01,5.780512838648079743e-01,4.141807431443798926e+00,-8.993922085353225349e-01,8.130242032979597688e-01,4.142822616912731348e+00,9.163654167907722692e-02,2.000000000000000000e+00
6.030000000000058691e+01,1.523912817178399437e-01,4.862003611920936996e-01,4.475962768315692841e+00,-1.168801495156694736e+00,4.356516765033551786e-01,4.455138207135759032e+00,2.169847649472634032e-01,2.000000000000000000e+00
6.540000000000055991e+01,1.953785666272187527e-01,2.683381173086750726e-01,4.856759813938900550e+00,-1.040390618677109691e+00,2.888631494693031376e-01,4.868583358200357480e+00,0.000000000000000000e+00,2.000000000000000000e+00
7.050000000000027001e+01,2.215798309451796344e-01,1.991926239332147686e-01,5.249170419409317390e+00,-1.097357564845279576e+00,3.937546079648732156e-01,5.225670730576690737e+00,0.000000000000000000e+00,2.000000000000000000e+00
7.559999999999998010e+01,2.685416096699244637e-01,1.421247424058045272e-01,5.683256823302491156e+00,-1.045770013601703408e+00,2.706659033543652448e-01,5.676091773675059571e+00,9.457017532847911134e-02,2.000000000000000000e+00
8.069999999999969020e+01,8.546401477516349932e-01,1.188046443221998788e-01,6.020868544869273364e+00,-4.378225853699562187e-01,4.189013140255853362e-01,5.999963449296892293e+00,1.245371126148271668e-02,3.000000000000000000e+00
8.579999999999940030e+01,8.500987316611057221e-01,-2.771912366806510500e-02,6.362040961185237542e+00,-3.093585402625155245e-01,1.851030771272481612e-01,6.376138262642295551e+00,0.000000000000000000e+00,3.000000000000000000e+00
9.089999999999911040e+01,7.488569993716152062e-01,2.258394169130242268e-01,6.766094859879547840e+00,-5.642102899290896145e-01,4.640098586562516614e-01,6.777044652642230993e+00,0.000000000000000000e+00,3.000000000000000000e+00
9.599999999999882050e+01,8.699768963706808744e-01,6.559947711364029210e-01,7.164633382763919478e+00,-4.661774290539543175e-01,6.360238989184949787e-01,7.147189263253554969e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.010999999999985306e+02,1.078921906755032190e+00,1.003880666889820805e+00,7.626696651652111747e+00,-2.657956160282907709e-01,8.825271544253782130e-01,7.608754167025805870e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.061999999999982407e+02,1.027755549342600050e+00,1.135364828688695482e+00,7.944849000183364929e+00,-2.381150684550310814e-01,1.151673718003946023e+00,7.943458518358948339e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.112999999999979508e+02,1.084848914177170665e+00,1.145313144815408801e+00,8.330831723705463432e+00,-1.742577798670264522e-01,1.237567851475611214e+00,8.316493188555662996e+00,3.609043179471727730e-02,3.000000000000000000e+00
1.163999999999976609e+02,1.013318236663254934e+00,1.027328023844871208e+00,8.737617708026002461e+00,-3.358735131601968682e-01,1.066764110025211210e+00,8.743836763585791871e+00,1.107513604916761929e-01,3.000000000000000000e+00
1.214999999999973710e+02,9.206487064508037665e-01,9.525069414314943916e-01,9.095185817940247830e+00,-5.011370872483674743e-01,8.974340193240851749e-01,9.087279811645553096e+00,8.518009949466706643e-02,3.000000000000000000e+00
1.265999999999970811e+02,9.550292293976705427e-01,9.362919512264734623e-01,9.501020549506838719e+00,-4.628035900792691892e-01,6.523466082916105080e-01,9.488346492384867048e+00,1.271338861135341489e-02,3.000000000000000000e+00
1.316999999999968054e+02,1.090270987347568665e+00,9.747343545831441691e-01,9.691366702324572202e+00,-2.250937301792028111e-01,7.071000502300666124e-01,9.693408111951619333e+00,1.053551441025332852e-01,3.000000000000000000e+00
1.367999999999965155e+02,1.374866907288473827e+00,1.256653054226210875e+00,9.314416728816564017e+00,-1.175884361575219583e-01,9.526981176330863166e-01,9.334232190617310465e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.418999999999962256e+02,1.579586355983330970e+00,1.428900358765176959e+00,8.956632543298983506e+00,8.008096431876218779e-02,1.350879959466675828e+00,8.954380368748250163e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.469999999999959357e+02,1.766204730496131914e+00,1.744275760612951087e+00,8.542240265627693674e+00,2.132025267844471494e-01,1.681456026857915065e+00,8.591456247803083812e+00,1.019618124437831480e-01,3.000000000000000000e+00
