t,x,y,z,xh,yh,zh,fieldVal,fidLev
5.099999999999997868e+00,4.658140492621199447e-01,7.229462559519200804e-01,3.647997985406210564e-01,5.189828673937789683e-01,6.793934219996450308e-01,3.789464794426140037e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.019999999999997975e+01,6.439211828480305710e-01,5.504063774777303575e-01,7.763129763085789836e-01,7.162406589391150380e-01,5.950985337765029026e-01,7.694630011976431039e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.529999999999996163e+01,6.990039905148165422e-01,4.162386034046589578e-01,1.112852375435658292e+00,7.999607088344777850e-01,5.232879161691998959e-01,1.132493572789091241e+00,1.315824099497280575e-01,2.000000000000000000e+00
2.030000000000001847e+01,5.372566029158191148e-01,3.865101408056537124e-01,1.503409264407964852e+00,6.125143204992470336e-01,4.986317705087168206e-01,1.500500369190523653e+00,1.983837551495469809e-01,2.000000000000000000e+00
2.530000000000008953e+01,4.798902269951514921e-01,2.579280887844044301e-01,1.863040999563388311e+00,6.325744131982462548e-01,4.869283620259904910e-01,1.860413290317711965e+00,3.356930888677318175e-02,2.000000000000000000e+00
3.030000000000016058e+01,3.959506760063966069e-01,9.831426966752358776e-02,2.275445635003961797e+00,5.557662597695156581e-01,2.224208541022675567e-01,2.291938553244663890e+00,1.734806484495495654e-02,2.000000000000000000e+00
3.530000000000023164e+01,5.908365869522862468e-01,1.730865847593963114e-01,2.666304758247389994e+00,7.822168346509251746e-01,2.750938551950611877e-01,2.656867439586926949e+00,1.348420499450197485e-01,2.000000000000000000e+00
4.030000000000030269e+01,7.915194132968302876e-01,2.570013344006630285e-01,2.973338777426744350e+00,1.046303182447240632e+00,2.377216198117732826e-01,3.002964492708541044e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.530000000000037375e+01,6.789981538096355740e-01,3.990145600035492901e-01,3.391430628811718417e+00,8.854109727365925275e-01,5.851313806445408439e-01,3.375187707808980253e+00,8.188489381025311487e-02,2.000000000000000000e+00
5.030000000000044480e+01,5.953204583473189482e-01,3.733851659793001598e-01,3.786272590350351130e+00,8.467485359418425173e-01,4.990584108513139716e-01,3.768851085926511413e+00,1.256410089862343427e-01,2.000000000000000000e+00
5.530000000000051585e+01,3.326189307597235412e-01,5.780512838648079743e-01,4.141807431443798926e+00,6.238654563614247639e-01,6.257032068746480880e-01,4.132362429568531503e+00,0.000000000000000000e+00,2.000000000000000000e+00
6.030000000000058691e+01,1.523912817178399437e-01,4.862003611920936996e-01,4.475962768315692841e+00,4.035957976487017373e-01,3.218089312392101720e-01,4.498983551087987642e+00,8.221858033759867068e-02,2.000000000000000000e+00
6.540000000000055991e+01,1.953785666272187527e-01,2.683381173086750726e-01,4.856759813938900550e+00,4.483683534884596034e-01,2.751565668708293444e-01,4.854356003326005364e+00,2.729826622982465811e-01,2.000000000000000000e+00
7.050000000000027001e+01,2.215798309451796344e-01,1.991926239332147686e-01,5.249170419409317390e+00,5.897082236173243341e-01,3.287246555588977937e-01,5.257593172856021901e+00,0.000000000000000000e+00,2.000000000000000000e+00
7.559999999999998010e+01,2.685416096699244637e-01,1.421247424058045272e-01,5.683256823302491156e+00,7.818613344697709078e-01,3.406013187219755767e-01,5.686634541785708485e+00,1.300023809889482296e-01,2.000000000000000000e+00
8.069999999999969020e+01,8.546401477516349932e-01,1.188046443221998788e-01,6.020868544869273364e+00,1.322281170003061890e+00,2.972927118839554517e-01,6.035186767138715602e+00,7.271435566859221766e-02,3.000000000000000000e+00
8.579999999999940030e+01,8.500987316611057221e-01,-2.771912366806510500e-02,6.362040961185237542e+00,1.274632392455787189e+00,2.228257196452856082e-01,6.378577847085253438e+00,2.520531617836563321e-01,3.000000000000000000e+00
9.089999999999911040e+01,7.488569993716152062e-01,2.258394169130242268e-01,6.766094859879547840e+00,1.236731639303168429e+00,5.942066052796070030e-01,6.774314352388270066e+00,0.000000000000000000e+00,3.000000000000000000e+00
9.599999999999882050e+01,8.699768963706808744e-01,6.559947711364029210e-01,7.164633382763919478e+00,1.374371085045690055e+00,9.718919881527859905e-01,7.170211381163529296e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.010999999999985306e+02,1.078921906755032190e+00,1.003880666889820805e+00,7.626696651652111747e+00,1.452866550560742764e+00,1.162110871964366021e+00,7.635807399329717526e+00,1.891469395627511374e-01,3.000000000000000000e+00
1.061999999999982407e+02,1.027755549342600050e+00,1.135364828688695482e+00,7.944849000183364929e+00,1.433458886001390598e+00,1.355811056955490645e+00,7.943699007428690173e+00,1.861219262463081614e-01,3.000000000000000000e+00
1.112999999999979508e+02,1.084848914177170665e+00,1.145313144815408801e+00,8.330831723705463432e+00,1.493767840397823843e+00,1.561566734944326740e+00,8.323446524123175649e+00,4.666703911994921072e-02,3.000000000000000000e+00
1.163999999999976609e+02,1.013318236663254934e+00,1.027328023844871208e+00,8.737617708026002461e+00,1.424430944584537118e+00,1.377210890680118593e+00,8.733765192622882978e+00,1.749201731745326227e-01,3.000000000000000000e+00
1.214999999999973710e+02,9.206487064508037665e-01,9.525069414314943916e-01,9.095185817940247830e+00,1.314833185641575364e+00,1.345894761370471260e+00,9.095572049326195341e+00,1.041652019763132236e-01,3.000000000000000000e+00
1.265999999999970811e+02,9.550292293976705427e-01,9.362919512264734623e-01,9.501020549506838719e+00,1.386032418034060631e+00,1.245218193830298192e+00,9.514175190161552109e+00,2.264668759475110815e-01,3.000000000000000000e+00
