t,x,y,z,xh,yh,zh,fieldVal,fidLev
3.041000000000006480e+02,5.781975019598109000e+00,7.115504123027158734e+00,1.834998950252384242e+00,5.768158349273608820e+00,7.123438944672893847e+00,1.870932323769489258e+00,1.005990720014726003e+00,2.000000000000000000e+00
3.091000000000017849e+02,6.130507602095739195e+00,6.660373759486899026e+00,1.471131025249651225e+00,6.084563645562739431e+00,6.577551407576122777e+00,1.478263065266481879e+00,1.025432847365581823e+00,2.000000000000000000e+00
3.141000000000029218e+02,6.291673899226874589e+00,5.930135046915609109e+00,1.113492338823706795e+00,6.192842926528093983e+00,5.835920876714250305e+00,1.112650805370284601e+00,9.353370753899660217e-01,2.000000000000000000e+00
3.191000000000040586e+02,6.407380202477630071e+00,5.481132380778516833e+00,6.991248550451663046e-01,6.205429766753853826e+00,5.357642791719585240e+00,7.137896574603307398e-01,1.190363939348569655e+00,2.000000000000000000e+00
3.241000000000051955e+02,6.538176976152488606e+00,5.046770349156441959e+00,3.616240856698317852e-01,6.323232429987893255e+00,4.964366545015995946e+00,3.750613245504093585e-01,1.047778603242754070e+00,2.000000000000000000e+00
3.291000000000063324e+02,6.644725720112597322e+00,4.246106156272329457e+00,3.820761828499619900e-02,6.662484947928599688e+00,4.203568367296937502e+00,1.728174643154167106e-02,1.051296714755755479e+00,1.000000000000000000e+00
3.341000000000074692e+02,6.745308935125835959e+00,4.266901907668652960e+00,3.784705620901736012e-01,6.704732818298733577e+00,4.355240546955721825e+00,3.700034126531405176e-01,9.260360898916522032e-01,1.000000000000000000e+00
3.391000000000086061e+02,6.786953289539140677e+00,4.494822015577100593e+00,7.841454425022290620e-01,6.626508296987541513e+00,4.435761751112791806e+00,7.670511226070020339e-01,1.096342295641282494e+00,1.000000000000000000e+00
3.441000000000097430e+02,6.886806396075781933e+00,4.566711095994490321e+00,1.170223916226306615e+00,6.801524089272739104e+00,4.650550332111027529e+00,1.157443963530289777e+00,1.148622345080575036e+00,2.000000000000000000e+00
3.491000000000108798e+02,6.779671478443630939e+00,4.217995628448974799e+00,1.496708377189732708e+00,6.912721180763358397e+00,4.457879312336159749e+00,1.511393926703196611e+00,1.126051111505543156e+00,2.000000000000000000e+00
3.541000000000120167e+02,6.833991374845163946e+00,4.435278517917460306e+00,1.934786192591494869e+00,6.984289088987412519e+00,4.525334137477415197e+00,1.890780024138009274e+00,1.197657300540389214e+00,2.000000000000000000e+00
3.591000000000131536e+02,6.721292334363671017e+00,4.493456590817648255e+00,2.274156429586645434e+00,6.669760031994187877e+00,4.465463974616231013e+00,2.262485608748653565e+00,1.204209555827839839e+00,2.000000000000000000e+00
3.641000000000142904e+02,6.879142171483128898e+00,4.426920856889588585e+00,2.638409042625683210e+00,6.806805121673368042e+00,4.265401571661721292e+00,2.645595735826061556e+00,8.416888535846402952e-01,2.000000000000000000e+00
3.691000000000154273e+02,6.983287616355133842e+00,4.363148682750165541e+00,3.050809172730930108e+00,6.822176039367757738e+00,4.161247222214792707e+00,3.007858902889606334e+00,1.074306958382886590e+00,2.000000000000000000e+00
3.741000000000165642e+02,6.656766923739087183e+00,4.379424896638635545e+00,3.406450044887358697e+00,6.631857221508878020e+00,4.088024057551044699e+00,3.409699626188047894e+00,1.070018808979547709e+00,2.000000000000000000e+00
3.791000000000177010e+02,6.626702190151226191e+00,4.514693110982806346e+00,3.783094332082967082e+00,6.407255777373123351e+00,4.308134533640116892e+00,3.782574424595011031e+00,8.718401883131978725e-01,2.000000000000000000e+00
3.841000000000188379e+02,6.796196374809491125e+00,4.840108914687534458e+00,4.169674779655169417e+00,6.457172577616954179e+00,4.668451190573536635e+00,4.178581198886907266e+00,9.125017100763359590e-01,2.000000000000000000e+00
3.891000000000199748e+02,6.717435874683141073e+00,5.010708908488750168e+00,4.522435135451801536e+00,6.494044272004864560e+00,4.811933386687916148e+00,4.529068965105148337e+00,1.064771696836554815e+00,2.000000000000000000e+00
3.941000000000211116e+02,6.782869022345002108e+00,4.776056062278666303e+00,4.883026332034403616e+00,6.547629558785873272e+00,5.038990753120947907e+00,4.877343882976021838e+00,1.166671941962915682e+00,2.000000000000000000e+00
3.991000000000222485e+02,6.658524670409580182e+00,4.706544884284259211e+00,5.281075506147720589e+00,6.491989654136331112e+00,4.922870507801302864e+00,5.265791840527124457e+00,9.979740341165820317e-01,2.000000000000000000e+00
4.041000000000233854e+02,6.822636150103510211e+00,4.555008232129672763e+00,5.623482266844233024e+00,6.700406926546758513e+00,4.608853424101293506e+00,5.637829631111467954e+00,1.237580699787566907e+00,2.000000000000000000e+00
4.091000000000245223e+02,6.890714571673244748e+00,4.805723258202649006e+00,5.987516545983865512e+00,6.643041653984601780e+00,4.738615293100342463e+00,5.998764955662901244e+00,7.768744418119172268e-01,3.000000000000000000e+00
4.141000000000256591e+02,6.727357233944319503e+00,4.839262160331048612e+00,6.365671306921843353e+00,6.547869255983833625e+00,4.838735661456810000e+00,6.375326717526005105e+00,9.975374480383556453e-01,3.000000000000000000e+00
4.191000000000267960e+02,6.862145176712867389e+00,4.872800311372478710e+00,6.760332158219039655e+00,6.647776575667366572e+00,4.719574308412325614e+00,6.792854872829407142e+00,8.424514734339058064e-01,3.000000000000000000e+00
4.241000000000279329e+02,6.914951151794731743e+00,4.959161996364817249e+00,6.490236060780092409e+00,6.894648298107299844e+00,4.797141392166516027e+00,6.499030180831244508e+00,1.072969769076705049e+00,3.000000000000000000e+00
4.291000000000290697e+02,7.038891532163293441e+00,4.500017139811956390e+00,5.991943630330051285e+00,6.778528808868595767e+00,4.274120965901347269e+00,5.982233766182809553e+00,9.618719912982052200e-01,3.000000000000000000e+00
4.341000000000302066e+02,7.055425561165833415e+00,4.706105124980341614e+00,5.457825191247729357e+00,6.513585642579928781e+00,4.388882669559383665e+00,5.468470387987187209e+00,1.137629361822265484e+00,3.000000000000000000e+00
4.391000000000313435e+02,6.996552814091407058e+00,4.902426048642494649e+00,5.022830458922433294e+00,6.153656622101100204e+00,4.647697715378339645e+00,4.996606231023600131e+00,1.050478486071446893e+00,3.000000000000000000e+00
4.441000000000324803e+02,7.350021555866213419e+00,4.811348282860773651e+00,4.512684564566045609e+00,6.455025384828196877e+00,4.731703224753998960e+00,4.508297978971254061e+00,1.054808341686078510e+00,3.000000000000000000e+00
4.491000000000336172e+02,7.134464391207703926e+00,4.499379511872346527e+00,3.982062419741031700e+00,6.026244225396997223e+00,4.478518586256440948e+00,4.023831246105674886e+00,1.131673523879880960e+00,3.000000000000000000e+00
