t,x,y,z,xh,yh,zh,fieldVal,fidLev
5.099999999999997868e+00,4.658140492621199447e-01,7.229462559519200804e-01,3.647997985406210564e-01,5.779571520383310901e-01,7.614962246199952212e-01,3.795621713255237228e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.019999999999997975e+01,6.439211828480305710e-01,5.504063774777303575e-01,7.763129763085789836e-01,8.318958936984145458e-01,7.016707974687858007e-01,7.700278341506876512e-01,6.235992318076080329e-03,1.000000000000000000e+00
1.529999999999996163e+01,6.990039905148165422e-01,4.162386034046589578e-01,1.112852375435658292e+00,9.139706960317373063e-01,6.205169921061917115e-01,1.121108833167100860e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.030000000000001847e+01,5.372566029158191148e-01,3.865101408056537124e-01,1.503409264407964852e+00,5.492630754258834846e-01,5.505324510714548758e-01,1.518499469919717848e+00,1.309520895148525831e-03,2.000000000000000000e+00
2.530000000000008953e+01,4.798902269951514921e-01,2.579280887844044301e-01,1.863040999563388311e+00,4.533030264241468821e-01,4.154349285482779597e-01,1.872427619217349237e+00,0.000000000000000000e+00,2.000000000000000000e+00
3.030000000000016058e+01,3.959506760063966069e-01,9.831426966752358776e-02,2.275445635003961797e+00,4.896421720169453762e-01,1.936098344713015340e-01,2.265186797212825009e+00,1.317388106588364138e-01,2.000000000000000000e+00
3.530000000000023164e+01,5.908365869522862468e-01,1.730865847593963114e-01,2.666304758247389994e+00,5.441401996883854508e-01,2.856282405203103281e-01,2.645482492359651605e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.030000000000030269e+01,7.915194132968302876e-01,2.570013344006630285e-01,2.973338777426744350e+00,8.704891001031208608e-01,2.077958309760259692e-01,3.009142870896991173e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.530000000000037375e+01,6.789981538096355740e-01,3.990145600035492901e-01,3.391430628811718417e+00,6.749738193156405996e-01,4.441705672452453402e-01,3.387805341417208460e+00,1.680341498448429116e-01,2.000000000000000000e+00
5.030000000000044480e+01,5.953204583473189482e-01,3.733851659793001598e-01,3.786272590350351130e+00,6.398918468313014030e-01,4.700097758457938424e-01,3.740537488576871628e+00,4.599099373952385966e-02,2.000000000000000000e+00
5.530000000000051585e+01,3.326189307597235412e-01,5.780512838648079743e-01,4.141807431443798926e+00,3.854550575769616905e-01,7.886907702354155614e-01,4.153231987012085291e+00,0.000000000000000000e+00,2.000000000000000000e+00
6.030000000000058691e+01,1.523912817178399437e-01,4.862003611920936996e-01,4.475962768315692841e+00,1.131327347499896385e-01,5.364321232161133324e-01,4.491977129033826621e+00,1.702645322531554650e-01,2.000000000000000000e+00
6.540000000000055991e+01,1.953785666272187527e-01,2.683381173086750726e-01,4.856759813938900550e+00,2.764039628289977624e-01,3.648763865553628083e-01,4.865159808911379002e+00,0.000000000000000000e+00,2.000000000000000000e+00
7.050000000000027001e+01,2.215798309451796344e-01,1.991926239332147686e-01,5.249170419409317390e+00,2.832073358122439988e-01,3.841666453781877322e-01,5.246515693056371887e+00,2.775768534680469676e-02,2.000000000000000000e+00
7.559999999999998010e+01,2.685416096699244637e-01,1.421247424058045272e-01,5.683256823302491156e+00,3.348658637314602116e-01,1.746662724706970760e-01,5.689186885399050375e+00,1.421548711564530054e-01,2.000000000000000000e+00
8.069999999999969020e+01,8.546401477516349932e-01,1.188046443221998788e-01,6.020868544869273364e+00,8.390970203485683676e-01,8.019302441168345286e-02,6.022101727480247746e+00,0.000000000000000000e+00,3.000000000000000000e+00
8.579999999999940030e+01,8.500987316611057221e-01,-2.771912366806510500e-02,6.362040961185237542e+00,7.316641217840997857e-01,2.813467469801906110e-02,6.366554133772838853e+00,8.907285762048709754e-02,3.000000000000000000e+00
9.089999999999911040e+01,7.488569993716152062e-01,2.258394169130242268e-01,6.766094859879547840e+00,5.539779717072259579e-01,3.285711418461231270e-01,6.776329528708967764e+00,0.000000000000000000e+00,3.000000000000000000e+00
9.599999999999882050e+01,8.699768963706808744e-01,6.559947711364029210e-01,7.164633382763919478e+00,6.994657780627738797e-01,7.507875226286687687e-01,7.137977838299657485e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.010999999999985306e+02,1.078921906755032190e+00,1.003880666889820805e+00,7.626696651652111747e+00,1.032731092219631552e+00,9.975607122106366909e-01,7.618733189670737538e+00,9.768925041917093932e-02,3.000000000000000000e+00
1.061999999999982407e+02,1.027755549342600050e+00,1.135364828688695482e+00,7.944849000183364929e+00,9.874524538570067511e-01,1.224847048706014574e+00,7.922231475561101632e+00,4.758373052608375620e-01,3.000000000000000000e+00
1.112999999999979508e+02,1.084848914177170665e+00,1.145313144815408801e+00,8.330831723705463432e+00,1.071577608641325785e+00,1.115001397215852563e+00,8.327956351710351868e+00,1.923558155857513219e-01,3.000000000000000000e+00
1.163999999999976609e+02,1.013318236663254934e+00,1.027328023844871208e+00,8.737617708026002461e+00,1.153200653924814745e+00,8.256475585082556634e-01,8.757818655917480655e+00,3.012834663537327096e-01,3.000000000000000000e+00
1.214999999999973710e+02,9.206487064508037665e-01,9.525069414314943916e-01,9.095185817940247830e+00,1.132740700340724160e+00,8.104054515157441685e-01,9.106797541713145705e+00,9.621611382302758253e-02,3.000000000000000000e+00
1.265999999999970811e+02,9.550292293976705427e-01,9.362919512264734623e-01,9.501020549506838719e+00,1.018600214296482731e+00,8.106654316036442376e-01,9.496672679754317059e+00,8.121298040155240650e-02,3.000000000000000000e+00
1.316999999999968054e+02,1.090270987347568665e+00,9.747343545831441691e-01,9.691366702324572202e+00,1.184026522592867892e+00,8.660057092284034752e-01,9.686271312460796423e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.367999999999965155e+02,1.374866907288473827e+00,1.256653054226210875e+00,9.314416728816564017e+00,1.565134129703859678e+00,1.114983050889981619e+00,9.325838597020270626e+00,5.925792617455879485e-01,3.000000000000000000e+00
1.418999999999962256e+02,1.579586355983330970e+00,1.428900358765176959e+00,8.956632543298983506e+00,1.729683152033261395e+00,1.210878818338118279e+00,8.950003728596996666e+00,7.681776581031707352e-01,3.000000000000000000e+00
1.469999999999959357e+02,1.766204730496131914e+00,1.744275760612951087e+00,8.542240265627693674e+00,1.898240090084729381e+00,1.417338795958258846e+00,8.553739927563574597e+00,1.913692978290202573e+00,3.000000000000000000e+00
1.520999999999956458e+02,1.990638405466626182e+00,2.475311156702561632e+00,8.221430644247776698e+00,2.000366719985972264e+00,2.191243767936435383e+00,8.226286852136867722e+00,4.206701660223773231e+00,3.000000000000000000e+00
1.571999999999953559e+02,1.888283729640946040e+00,2.980283330820345356e+00,7.794863775853774435e+00,1.897934853754386531e+00,2.641506976920501071e+00,7.795416029959736370e+00,2.931822219487465908e+00,3.000000000000000000e+00
1.622999999999950660e+02,2.066957319518821112e+00,3.052449639880431942e+00,7.427679195323117156e+00,2.144810226340315040e+00,2.641043349616583491e+00,7.416409391456604716e+00,2.862585177410444714e+00,3.000000000000000000e+00
1.673999999999947761e+02,2.240815926551118498e+00,3.314121022098171832e+00,6.991083234346472608e+00,2.316709636372054071e+00,3.022857252982809495e+00,7.054830294517899780e+00,2.294126371319651803e+00,3.000000000000000000e+00
1.724999999999944862e+02,2.155274542015721551e+00,3.726788274398396883e+00,6.627727825276065410e+00,2.178873874041921788e+00,3.375411260715942774e+00,6.633511524322535990e+00,1.076378879107440678e+00,3.000000000000000000e+00
1.775999999999941963e+02,2.623171234825977027e+00,3.971517720296005027e+00,6.259448909136829720e+00,2.685660933303533948e+00,3.677871581336628282e+00,6.254734448764386556e+00,6.517767064684824030e-01,3.000000000000000000e+00
1.826999999999939064e+02,2.916013627075914716e+00,4.090097705958601004e+00,5.833807512500912118e+00,3.111325697776982757e+00,3.754017983558393112e+00,5.836631216144423817e+00,3.106816927277427087e-01,3.000000000000000000e+00
1.877999999999936165e+02,3.257222219221880710e+00,4.422818954250089973e+00,5.460892988537858983e+00,3.573151556776295035e+00,3.953576568795378332e+00,5.462311860888529935e+00,2.597754642823949522e-01,3.000000000000000000e+00
1.928999999999933266e+02,3.245305557112859507e+00,4.796749080316746294e+00,5.102573146100886525e+00,3.603785792202122806e+00,4.371814139050033354e+00,5.125476901685220632e+00,0.000000000000000000e+00,3.000000000000000000e+00
1.979999999999930367e+02,3.526397968842919894e+00,5.113936733968882820e+00,4.721303017644483901e+00,3.707476665489952250e+00,4.735628265533164516e+00,4.724537575748284368e+00,1.608495435078353131e-01,3.000000000000000000e+00
2.030999999999927468e+02,3.703207356338090950e+00,5.217441327988121991e+00,4.307990760660522334e+00,3.943877770230409308e+00,4.878257989100375447e+00,4.284682940251525629e+00,0.000000000000000000e+00,3.000000000000000000e+00
2.081999999999924569e+02,3.989928663817282395e+00,5.435559790519985057e+00,3.942885475033354847e+00,4.199531459349960194e+00,5.152163057772789934e+00,3.937070348038353096e+00,1.005914122891041207e-01,3.000000000000000000e+00
2.132999999999921670e+02,4.179502975527515929e+00,6.046415892229051181e+00,3.538850580864252748e+00,4.406049352989130696e+00,5.789431232301137875e+00,3.552884343287940894e+00,1.762319861838942958e-02,3.000000000000000000e+00
2.183999999999918771e+02,4.084058943308717993e+00,6.012379268694711065e+00,3.201070328448094582e+00,4.399954596061509626e+00,5.875917216276575594e+00,3.198113294674976181e+00,1.874457259054663344e-02,3.000000000000000000e+00
2.234999999999915872e+02,3.942395979168194842e+00,6.032071995139973275e+00,2.818258041011231008e+00,4.318079964550197047e+00,5.818126184491424269e+00,2.791204970688006437e+00,0.000000000000000000e+00,3.000000000000000000e+00
2.285999999999912973e+02,4.192578939357450629e+00,5.939880318807277959e+00,2.394232084626375379e+00,4.680012965995452134e+00,5.620852636863442164e+00,2.404704992831891541e+00,0.000000000000000000e+00,3.000000000000000000e+00
2.336999999999910074e+02,4.466702158130037681e+00,6.378144223926952350e+00,2.027778996533852407e+00,4.950155783424468936e+00,6.036012996451165513e+00,2.032372565849644985e+00,1.634364995022203615e-01,3.000000000000000000e+00
2.387999999999907175e+02,4.939622358531027047e+00,6.574879909187727911e+00,1.666002869262865227e+00,5.446151966758062457e+00,6.402403523877716829e+00,1.669139410099111487e+00,1.192017920963849148e-01,3.000000000000000000e+00
2.438999999999904276e+02,4.912272754115714513e+00,7.244642679122975437e+00,1.249080868723436932e+00,5.342721969567514329e+00,7.099683355285617559e+00,1.251516924514731288e+00,0.000000000000000000e+00,3.000000000000000000e+00
2.489999999999901377e+02,4.986440094083806507e+00,7.376030189100302614e+00,9.052782427703908175e-01,5.583723213052874002e+00,7.223594421364148310e+00,9.101736491705356702e-01,0.000000000000000000e+00,3.000000000000000000e+00
2.540999999999898478e+02,5.426590776989804965e+00,8.008215125598040274e+00,5.333343561830532487e-01,6.046376006637275147e+00,7.816207149609212479e+00,5.221080687414100252e-01,0.000000000000000000e+00,3.000000000000000000e+00
